session_id,user_id,timestamp,channel,utm_source,utm_medium,utm_campaign,page_visited,session_duration_sec,device
SES_289707,USR_00359,2024-03-17 10:13:00,Google_Search,google,cpc,GSearch_Brand,/about,767,desktop
SES_615566,USR_00359,2024-03-18 15:35:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,322,tablet
SES_387552,USR_00360,2024-01-11 00:19:00,Email,email,email,Email_Welcome,/about,420,tablet
SES_543721,USR_00360,2024-01-12 23:56:00,Google_Search,google,cpc,GSearch_Generic,/pricing,107,desktop
SES_939444,USR_00361,2024-01-07 06:07:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/checkout,792,tablet
SES_860017,USR_00361,2024-01-03 07:29:00,Email,email,email,Email_Promo,/signup,623,tablet
SES_825406,USR_00361,2024-01-07 04:13:00,Google_Search,google,cpc,GSearch_Competitor,/home,437,tablet
SES_283524,USR_00361,2024-01-09 00:36:00,Google_Search,google,cpc,GSearch_Generic,/home,702,mobile
SES_297205,USR_00362,2024-02-13 07:44:00,Google_Search,,cpc,GSearch_Generic,/about,859,mobile
SES_930434,USR_00362,2024-02-06 07:45:00,Email,email,email,Email_Promo,/signup,790,mobile
SES_671044,USR_00362,2024-02-10 05:23:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,410,tablet
SES_521296,USR_00363,2024-03-12 11:29:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,815,desktop
SES_552682,USR_00363,2024-03-12 02:38:00,Email,email,email,Email_Promo,/pricing,170,desktop
SES_272256,USR_00363,2024-03-15 01:21:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,670,mobile
SES_246298,USR_00363,2024-03-15 06:52:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,435,mobile
SES_703418,USR_00363,2024-03-16 00:16:00,Email,email,email,Email_Retention,/blog,710,mobile
SES_514146,USR_00364,2024-02-19 16:42:00,Google_Search,google,cpc,GSearch_Competitor,/signup,432,mobile
SES_263264,USR_00364,2024-02-17 22:57:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/signup,222,tablet
SES_892514,USR_00365,2024-03-06 12:19:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,244,tablet
SES_913766,USR_00366,2024-01-25 21:04:00,Google_Search,google,cpc,GSearch_Generic,/home,289,desktop
SES_506582,USR_00367,2024-02-29 11:13:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,468,tablet
SES_368207,USR_00368,2024-03-02 22:30:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,846,desktop
SES_818115,USR_00368,2024-03-03 15:01:00,Meta_Facebook,facebook,cpc,FB_Awareness,/about,69,desktop
SES_970978,USR_00368,2024-03-03 22:40:00,Meta_Facebook,,cpc,FB_Awareness,/home,495,desktop
SES_914915,USR_00368,2024-03-07 22:54:00,Google_Search,,cpc,GSearch_Generic,/about,251,tablet
SES_918764,USR_00368,2024-03-08 00:59:00,Google_Search,google,cpc,GSearch_Competitor,/blog,485,mobile
SES_785456,USR_00369,2024-01-31 23:03:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,629,mobile
SES_404387,USR_00369,2024-01-31 19:21:00,Google_Search,google,cpc,GSearch_Generic,/about,142,tablet
SES_105969,USR_00369,2024-01-26 12:49:00,Organic,organic,organic,Organic_SEO,/checkout,856,tablet
SES_816212,USR_00369,2024-01-26 18:54:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/about,264,tablet
SES_876319,USR_00369,2024-01-31 19:36:00,Email,email,email,Email_Welcome,/home,478,desktop
SES_596666,USR_00370,2024-02-25 01:17:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,600,tablet
SES_475015,USR_00370,2024-03-02 15:25:00,Google_Search,google,cpc,GSearch_Brand,/blog,279,mobile
SES_567771,USR_00370,2024-02-26 21:34:00,Google_Search,google,cpc,GSearch_Brand,/pricing,600,desktop
SES_254546,USR_00371,2024-01-11 09:08:00,TikTok,tiktok,cpc,TikTok_Video1,/checkout,748,desktop
SES_798258,USR_00371,2024-01-09 08:37:00,Meta_Facebook,facebook,cpc,FB_Awareness,/blog,39,desktop
SES_297831,USR_00371,2024-01-11 21:30:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/about,520,mobile
SES_942918,USR_00371,2024-01-10 02:09:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,160,tablet
SES_890011,USR_00372,2024-01-16 13:53:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,400,mobile
SES_513798,USR_00372,2024-01-13 00:12:00,Meta_Facebook,,cpc,FB_Lookalike,/checkout,773,desktop
SES_634299,USR_00373,2024-03-01 13:41:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/signup,803,tablet
SES_553762,USR_00373,2024-02-29 19:01:00,Google_Search,google,cpc,GSearch_Competitor,/about,97,tablet
SES_390863,USR_00373,2024-02-28 12:17:00,LinkedIn,linkedin,cpc,,/about,695,desktop
SES_592738,USR_00373,2024-03-02 16:31:00,Email,email,email,Email_Retention,/about,805,tablet
SES_658617,USR_00374,2024-03-14 16:39:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,94,desktop
SES_439910,USR_00374,2024-03-16 07:36:00,Organic,organic,organic,Organic_Direct,/product,386,desktop
SES_726797,USR_00374,2024-03-15 13:42:00,Email,email,email,Email_Retention,/checkout,222,tablet
SES_479046,USR_00374,2024-03-14 22:34:00,Email,email,email,Email_Retention,/blog,358,mobile
SES_405619,USR_00374,2024-03-19 20:15:00,TikTok,tiktok,cpc,TikTok_Video1,/product,642,tablet
SES_695789,USR_00375,2024-01-31 14:34:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,179,desktop
SES_103425,USR_00375,2024-01-25 02:12:00,Google_Search,google,cpc,GSearch_Generic,/signup,290,desktop
SES_378607,USR_00375,2024-01-31 01:27:00,Organic,organic,organic,Organic_Direct,/checkout,531,tablet
SES_897048,USR_00376,2024-03-07 01:02:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,101,desktop
SES_314845,USR_00377,2024-03-15 01:57:00,Google_Search,google,cpc,GSearch_Brand,/checkout,610,mobile
SES_331145,USR_00378,2024-01-20 19:38:00,Organic,organic,organic,Organic_Direct,/blog,799,desktop
SES_280189,USR_00379,2024-02-18 12:13:00,Google_Search,google,cpc,GSearch_Competitor,/blog,661,mobile
SES_948875,USR_00379,2024-02-17 15:07:00,Google_Search,google,cpc,GSearch_Competitor,/home,282,desktop
SES_331044,USR_00379,2024-02-18 08:06:00,Google_Search,google,cpc,GSearch_Competitor,/home,274,tablet
SES_343459,USR_00379,2024-02-19 03:54:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,448,tablet
SES_887159,USR_00379,2024-02-22 12:01:00,Meta_Facebook,facebook,cpc,FB_Awareness,/blog,813,desktop
SES_745543,USR_00380,2024-03-09 12:53:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,651,mobile
SES_496009,USR_00380,2024-03-08 05:50:00,Google_Search,google,cpc,GSearch_Brand,/about,242,mobile
SES_729602,USR_00381,2024-02-21 15:01:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,606,mobile
SES_499476,USR_00381,2024-02-16 00:31:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/about,771,desktop
SES_372482,USR_00381,2024-02-21 15:10:00,Google_Search,google,cpc,GSearch_Generic,/product,254,tablet
SES_194343,USR_00382,2024-03-20 22:58:00,Email,email,email,Email_Promo,/product,124,tablet
SES_407393,USR_00382,2024-03-17 04:54:00,Google_Search,google,cpc,GSearch_Competitor,/about,315,mobile
SES_196753,USR_00382,2024-03-20 19:03:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,700,tablet
SES_347721,USR_00382,2024-03-19 00:51:00,Google_Search,google,cpc,GSearch_Generic,/product,647,tablet
SES_659890,USR_00382,2024-03-18 03:49:00,Google_Search,google,cpc,GSearch_Brand,/about,596,desktop
SES_385566,USR_00383,2024-01-22 16:52:00,Google_Search,google,cpc,GSearch_Brand,/home,542,tablet
SES_238717,USR_00383,2024-01-20 07:55:00,Meta_Facebook,,cpc,FB_Retargeting,/blog,884,desktop
SES_269960,USR_00384,2024-02-12 20:38:00,Google_Search,google,cpc,GSearch_Brand,/signup,73,mobile
SES_810436,USR_00384,2024-02-11 12:35:00,Google_Search,google,cpc,GSearch_Generic,/blog,773,desktop
SES_978316,USR_00384,2024-02-12 23:25:00,Organic,organic,organic,Organic_Direct,/signup,287,tablet
SES_176983,USR_00384,2024-02-11 19:23:00,Google_Search,google,cpc,,/signup,335,mobile
SES_308355,USR_00384,2024-02-11 00:13:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,823,tablet
SES_338101,USR_00385,2024-02-29 14:16:00,TikTok,tiktok,cpc,TikTok_Promo,/about,438,desktop
SES_153840,USR_00385,2024-03-05 07:09:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,133,desktop
SES_181918,USR_00386,2024-01-12 19:18:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,870,tablet
SES_425416,USR_00386,2024-01-14 16:10:00,Google_Search,,cpc,GSearch_Generic,/home,133,mobile
SES_125312,USR_00386,2024-01-11 14:25:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,847,tablet
SES_559693,USR_00387,2024-02-19 15:27:00,Google_Search,google,cpc,GSearch_Brand,/signup,556,mobile
SES_792706,USR_00387,2024-02-15 22:28:00,Organic,organic,organic,Organic_SEO,/checkout,769,tablet
SES_513557,USR_00387,2024-02-18 07:02:00,Google_Search,,cpc,GSearch_Brand,/home,340,mobile
SES_259012,USR_00387,2024-02-16 13:35:00,Google_Search,google,cpc,GSearch_Competitor,/blog,291,mobile
SES_329737,USR_00388,2024-01-11 14:58:00,Email,email,email,Email_Promo,/product,718,desktop
SES_991912,USR_00389,2024-01-18 15:16:00,Email,email,email,Email_Promo,/blog,601,tablet
SES_645310,USR_00390,2024-03-26 21:17:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,638,mobile
SES_633552,USR_00390,2024-03-24 09:31:00,Email,email,email,Email_Promo,/checkout,444,mobile
SES_334488,USR_00390,2024-03-25 07:56:00,Email,email,email,Email_Promo,/product,505,mobile
SES_185070,USR_00391,2024-03-15 07:10:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,522,tablet
SES_132081,USR_00392,2024-02-10 10:23:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,345,mobile
SES_355051,USR_00393,2024-03-09 19:51:00,TikTok,tiktok,cpc,TikTok_Promo,/product,374,mobile
SES_873251,USR_00393,2024-03-08 00:09:00,TikTok,tiktok,cpc,TikTok_Video1,/blog,468,desktop
SES_286198,USR_00393,2024-03-04 01:08:00,Organic,organic,organic,,/pricing,893,desktop
SES_446178,USR_00393,2024-03-08 03:02:00,TikTok,,cpc,TikTok_Video1,/blog,114,mobile
SES_380316,USR_00394,2024-01-04 18:18:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/blog,886,tablet
SES_993801,USR_00394,2024-01-02 08:10:00,Email,email,email,Email_Promo,/checkout,824,tablet
SES_993550,USR_00394,2024-01-02 10:42:00,Meta_Facebook,facebook,cpc,,/product,741,desktop
SES_954209,USR_00394,2024-01-08 12:26:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,270,desktop
SES_183312,USR_00394,2024-01-06 01:37:00,Google_Search,google,cpc,GSearch_Generic,/home,181,mobile
SES_707408,USR_00395,2024-01-19 07:45:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,475,desktop
SES_596215,USR_00395,2024-01-18 20:02:00,Organic,organic,organic,Organic_Direct,/pricing,190,desktop
SES_364431,USR_00395,2024-01-20 12:11:00,Meta_Facebook,,cpc,FB_Retargeting,/signup,539,desktop
SES_881484,USR_00395,2024-01-23 22:27:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/checkout,352,tablet
SES_450807,USR_00396,2024-01-03 04:02:00,Organic,,organic,Organic_Direct,/product,275,tablet
SES_908305,USR_00396,2024-01-08 00:40:00,Organic,organic,organic,Organic_SEO,/pricing,758,desktop
SES_311511,USR_00397,2024-02-22 06:09:00,Google_Search,google,cpc,GSearch_Generic,/pricing,726,tablet
SES_741963,USR_00397,2024-02-21 06:27:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,778,mobile
SES_146675,USR_00397,2024-02-24 09:21:00,Organic,organic,organic,Organic_Direct,/home,447,tablet
SES_738331,USR_00397,2024-02-18 18:14:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,884,tablet
SES_956410,USR_00397,2024-02-20 07:42:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,290,desktop
SES_150083,USR_00398,2024-01-04 02:51:00,Google_Search,google,cpc,,/signup,310,tablet
SES_421078,USR_00398,2024-01-07 19:42:00,Google_Search,google,cpc,GSearch_Competitor,/home,538,tablet
SES_346240,USR_00398,2024-01-04 12:35:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,366,mobile
SES_603174,USR_00399,2024-01-26 00:06:00,TikTok,tiktok,cpc,TikTok_Video1,/product,797,tablet
SES_547164,USR_00399,2024-01-30 06:46:00,Google_Search,google,cpc,GSearch_Generic,/product,400,mobile
SES_179928,USR_00399,2024-01-30 04:55:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,33,mobile
SES_573213,USR_00399,2024-01-27 10:07:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/blog,814,tablet
SES_187312,USR_00399,2024-02-02 11:50:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,391,mobile
SES_458719,USR_00400,2024-01-29 05:33:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/signup,736,tablet
SES_508187,USR_00400,2024-01-28 13:06:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,554,desktop
SES_884056,USR_00400,2024-01-28 22:04:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,262,tablet
SES_308785,USR_00400,2024-02-01 01:02:00,TikTok,tiktok,cpc,TikTok_Promo,/about,222,mobile
SES_978202,USR_00401,2024-02-15 00:20:00,Organic,organic,organic,Organic_Direct,/signup,504,mobile
SES_721685,USR_00401,2024-02-17 04:30:00,Email,email,email,Email_Retention,/about,596,tablet
SES_357989,USR_00401,2024-02-20 09:34:00,Google_Search,google,cpc,GSearch_Brand,/signup,465,desktop
SES_243570,USR_00401,2024-02-15 22:16:00,Email,email,email,Email_Welcome,/signup,418,mobile
SES_481456,USR_00401,2024-02-19 02:31:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,786,desktop
SES_244100,USR_00402,2024-01-03 16:38:00,Organic,organic,organic,Organic_Direct,/blog,132,desktop
SES_229737,USR_00402,2024-01-04 05:36:00,Google_Search,google,cpc,GSearch_Generic,/product,626,mobile
SES_667600,USR_00402,2024-01-06 02:51:00,Google_Search,google,cpc,GSearch_Generic,/checkout,592,tablet
SES_142716,USR_00402,2024-01-07 09:58:00,Organic,organic,organic,Organic_Direct,/about,125,tablet
SES_212018,USR_00403,2024-02-04 15:02:00,Google_Search,google,cpc,GSearch_Brand,/about,858,desktop
SES_932681,USR_00403,2024-02-10 07:05:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,202,mobile
SES_232814,USR_00403,2024-02-05 05:47:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,728,tablet
SES_982733,USR_00404,2024-02-22 06:31:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,273,mobile
SES_406924,USR_00404,2024-02-28 11:08:00,Google_Search,google,cpc,GSearch_Competitor,/about,634,desktop
SES_734656,USR_00405,2024-02-10 15:00:00,Google_Search,google,cpc,GSearch_Brand,/home,445,tablet
SES_708388,USR_00405,2024-02-09 03:42:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,165,tablet
SES_817297,USR_00405,2024-02-06 12:08:00,Google_Search,google,cpc,GSearch_Brand,/product,313,mobile
SES_212149,USR_00405,2024-02-06 10:13:00,TikTok,tiktok,cpc,,/about,177,mobile
SES_644070,USR_00405,2024-02-07 21:17:00,Email,email,email,Email_Promo,/about,709,mobile
SES_613711,USR_00406,2024-02-02 15:17:00,Meta_Facebook,facebook,cpc,FB_Awareness,/about,80,desktop
SES_162487,USR_00406,2024-01-27 23:29:00,Meta_Facebook,,cpc,FB_Retargeting,/blog,326,mobile
SES_596221,USR_00407,2024-01-19 16:04:00,Google_Search,google,cpc,GSearch_Generic,/blog,495,desktop
SES_980245,USR_00407,2024-01-19 15:24:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,194,desktop
SES_609505,USR_00407,2024-01-18 12:14:00,Meta_Facebook,,cpc,FB_Retargeting,/blog,551,tablet
SES_203635,USR_00407,2024-01-17 08:55:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,558,desktop
SES_949042,USR_00408,2024-01-04 07:48:00,TikTok,tiktok,cpc,TikTok_Video1,/checkout,599,tablet
SES_905823,USR_00408,2024-01-05 22:49:00,TikTok,tiktok,cpc,,/blog,459,tablet
SES_855898,USR_00408,2024-01-08 13:16:00,Google_Search,google,cpc,GSearch_Brand,/checkout,853,desktop
SES_305802,USR_00408,2024-01-06 07:20:00,TikTok,,cpc,TikTok_Promo,/home,374,desktop
SES_179973,USR_00409,2024-02-05 03:36:00,Meta_Facebook,facebook,cpc,,/product,266,desktop
SES_207599,USR_00409,2024-01-31 21:35:00,Google_Search,google,cpc,GSearch_Generic,/about,765,mobile
SES_112266,USR_00409,2024-02-03 18:26:00,LinkedIn,linkedin,cpc,,/home,317,tablet
SES_224548,USR_00409,2024-02-07 02:51:00,Email,email,email,Email_Welcome,/pricing,840,tablet
SES_894114,USR_00410,2024-03-24 22:46:00,Google_Search,google,cpc,GSearch_Competitor,/home,892,desktop
SES_340469,USR_00410,2024-03-24 18:17:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,467,tablet
SES_874793,USR_00410,2024-03-26 03:40:00,Organic,organic,organic,Organic_Direct,/blog,51,tablet
SES_288105,USR_00410,2024-03-25 06:52:00,Google_Search,google,cpc,,/product,232,mobile
SES_133020,USR_00410,2024-03-25 03:46:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,239,desktop
SES_492729,USR_00411,2024-02-27 01:34:00,TikTok,tiktok,cpc,,/product,730,desktop
SES_213707,USR_00411,2024-02-26 13:14:00,Google_Search,google,cpc,GSearch_Brand,/checkout,862,mobile
SES_723136,USR_00411,2024-02-29 17:42:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/blog,250,desktop
SES_937080,USR_00412,2024-01-30 00:12:00,Google_Search,google,cpc,GSearch_Generic,/about,332,desktop
SES_156405,USR_00412,2024-01-30 07:47:00,Organic,organic,organic,Organic_SEO,/checkout,576,mobile
SES_241786,USR_00412,2024-01-30 01:33:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,581,mobile
SES_177775,USR_00412,2024-01-25 07:34:00,Google_Search,google,cpc,GSearch_Brand,/blog,115,desktop
SES_146156,USR_00413,2024-03-10 13:31:00,Google_Search,google,cpc,GSearch_Generic,/signup,888,mobile
SES_255002,USR_00413,2024-03-11 19:28:00,Email,email,email,Email_Welcome,/home,462,tablet
SES_988380,USR_00413,2024-03-10 10:01:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,813,mobile
SES_187696,USR_00413,2024-03-09 10:10:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/signup,790,tablet
SES_560302,USR_00413,2024-03-10 17:41:00,Google_Search,google,cpc,GSearch_Brand,/pricing,88,tablet
SES_628503,USR_00414,2024-01-06 20:18:00,Organic,organic,organic,Organic_Direct,/signup,329,desktop
SES_599938,USR_00414,2024-01-06 09:31:00,Google_Search,google,cpc,GSearch_Brand,/blog,816,mobile
SES_429372,USR_00414,2024-01-06 12:30:00,Google_Search,google,cpc,GSearch_Generic,/home,549,desktop
SES_357543,USR_00414,2024-01-11 12:22:00,Google_Search,,cpc,GSearch_Competitor,/checkout,379,mobile
SES_690349,USR_00414,2024-01-09 03:15:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,182,desktop
SES_923278,USR_00415,2024-02-04 18:24:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,72,tablet
SES_731350,USR_00415,2024-01-30 19:35:00,TikTok,tiktok,cpc,TikTok_Video1,/about,662,desktop
SES_940951,USR_00415,2024-01-30 01:59:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/home,431,desktop
SES_868905,USR_00415,2024-01-31 08:54:00,Email,email,email,Email_Retention,/checkout,211,tablet
SES_900957,USR_00415,2024-02-06 06:33:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,95,desktop
SES_409488,USR_00416,2024-02-03 23:10:00,TikTok,tiktok,cpc,TikTok_Video1,/blog,615,tablet
SES_893226,USR_00416,2024-02-05 22:08:00,Meta_Facebook,,cpc,FB_Retargeting,/pricing,769,tablet
SES_584405,USR_00416,2024-02-07 01:52:00,Google_Search,google,cpc,GSearch_Generic,/about,328,tablet
SES_144374,USR_00417,2024-01-26 05:25:00,Organic,organic,organic,Organic_Direct,/signup,264,tablet
SES_864670,USR_00417,2024-01-26 00:42:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,511,desktop
SES_954297,USR_00417,2024-01-25 16:32:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,820,mobile
SES_970753,USR_00417,2024-01-22 08:21:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,167,desktop
SES_405530,USR_00418,2024-01-13 07:13:00,Google_Search,google,cpc,GSearch_Competitor,/product,243,desktop
SES_228115,USR_00418,2024-01-11 12:46:00,Email,email,email,Email_Promo,/product,856,mobile
SES_856287,USR_00418,2024-01-09 03:34:00,Google_Search,google,cpc,GSearch_Competitor,/home,651,mobile
SES_775312,USR_00418,2024-01-11 10:14:00,TikTok,tiktok,cpc,TikTok_Video1,/home,446,mobile
SES_508253,USR_00418,2024-01-09 03:29:00,Organic,organic,organic,Organic_Direct,/blog,446,tablet
SES_130826,USR_00419,2024-01-02 18:06:00,Organic,organic,organic,Organic_SEO,/pricing,827,desktop
SES_821836,USR_00419,2024-01-03 12:21:00,Meta_Facebook,facebook,cpc,,/about,682,tablet
SES_859984,USR_00419,2024-01-09 13:58:00,Google_Search,google,cpc,GSearch_Generic,/home,665,tablet
SES_160759,USR_00419,2024-01-05 02:19:00,Meta_Facebook,facebook,cpc,FB_Awareness,/blog,102,mobile
SES_600534,USR_00419,2024-01-06 10:53:00,Google_Search,google,cpc,GSearch_Generic,/home,630,mobile
SES_630424,USR_00420,2024-01-27 04:04:00,Email,email,email,Email_Welcome,/product,492,desktop
SES_829197,USR_00420,2024-01-30 23:54:00,Meta_Facebook,,cpc,FB_Retargeting,/checkout,331,mobile
SES_915811,USR_00420,2024-01-31 10:15:00,Organic,organic,organic,Organic_SEO,/about,434,desktop
SES_882597,USR_00420,2024-01-31 04:27:00,Organic,organic,organic,Organic_SEO,/signup,896,mobile
SES_736933,USR_00421,2024-01-25 02:52:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,811,mobile
SES_904881,USR_00422,2024-01-27 06:16:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,394,mobile
SES_756805,USR_00422,2024-01-26 15:27:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,604,tablet
SES_221455,USR_00422,2024-01-22 07:19:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,35,tablet
SES_799512,USR_00422,2024-01-27 17:47:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/blog,169,desktop
SES_573467,USR_00423,2024-01-31 22:44:00,TikTok,,cpc,TikTok_Video1,/home,650,mobile
SES_849367,USR_00424,2024-02-18 14:16:00,Email,email,email,Email_Promo,/blog,856,mobile
SES_494126,USR_00424,2024-02-23 21:18:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/signup,595,tablet
SES_483968,USR_00424,2024-02-24 18:24:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,612,mobile
SES_424632,USR_00424,2024-02-19 18:39:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,229,mobile
SES_550756,USR_00424,2024-02-20 12:36:00,Google_Search,google,cpc,GSearch_Brand,/blog,86,desktop
SES_132002,USR_00425,2024-01-10 20:28:00,Google_Search,google,cpc,GSearch_Competitor,/product,797,mobile
SES_802699,USR_00425,2024-01-07 21:38:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,695,mobile
